Iestādes nosaukums;Veids;Tips;Dibinātājs;Likvidēta;Akreditēta;Reģistrācijas numurs;Pakļautība;Atrašanās vieta
"Valmieras pirmsskolas izglītības iestāde ""Vālodzīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Valmieras novada pašvaldība";"Nē";"Nē";"2501901924";"Pašvaldība ";"-Nav norādīts-"
"Rīgas Āgenskalna pirmsskola";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3801902009";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 125. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601901961";"Pašvaldība ";"RĪGA"
"Ķekavas novada pašvaldības pirmsskolas izglītības iestāde ""Ieviņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Ķekavas novada pašvaldība";"Nē";"Nē";"4301902002";"Pašvaldība ";"-Nav norādīts-"
"Jēkabpils novada Salas pirmsskolas izglītības iestāde ""Ābelīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Jēkabpils novada pašvaldība";"Nē";"Nē";"4501901635";"Pašvaldība ";"-Nav norādīts-"
"Rīgas pirmsskolas izglītības iestāde ""Zvaigznīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601901973";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 259. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601902036";"Pašvaldība ";"-Nav norādīts-"
"Auces pirmsskolas izglītības iestāde ""Pīlādzītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Dobeles novada pašvaldība";"Nē";"Nē";"4501901577";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 169. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3901901701";"Pašvaldība ";"RĪGA"
"Liepājas pirmsskolas izglītības iestāde ""Zīļuks""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Liepājas Centrālā administrācija";"Nē";"Nē";"3001901778";"Pašvaldība ";"LIEPĀJA"
"Rīgas 216. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601902006";"Pašvaldība ";"RĪGA"
"Rīgas 94. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3401901967";"Pašvaldība ";"RĪGA"
"Rīgas pirmsskolas izglītības iestāde ""Cielaviņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3501901943";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 243. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901671";"Pašvaldība ";"RĪGA"
"Maltas pirmsskolas izglītības iestāde ""Dzīpariņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rēzeknes novada pašvaldība";"Nē";"Nē";"4201901565";"Pašvaldība ";"RĒZEKNES NOVADS"
"Liepājas pirmsskolas izglītības iestāde ""Pienenīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Liepājas Centrālā administrācija";"Nē";"Nē";"3001901817";"Pašvaldība ";"LIEPĀJA"
"Aizputes pirmsskolas izglītības iestāde ""Pasaciņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Dienvidkurzemes novada pašvaldība";"Nē";"Nē";"4101901761";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 14. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3501901723";"Pašvaldība ";"RĪGA"
"Rīgas 233. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901604";"Pašvaldība ";"RĪGA"
"Nīcgales pirmsskolas izglītības iestāde ""Sprīdītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Augšdaugavas novada pašvaldības Centrālā pārvalde";"Nē";"Nē";"4201901636";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 256. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601902030";"Pašvaldība ";"-Nav norādīts-"
"Ventspils pirmsskolas izglītības iestāde ""Varavīksne""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Ventspils valstspilsētas pašvaldība";"Nē";"Nē";"3201900022";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 7. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601902086";"Pašvaldība ";"RĪGA"
"Siguldas novada Siguldas pilsētas pirmsskolas izglītības iestāde ""Saulīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Siguldas novada pašvaldība";"Nē";"Nē";"4301902008";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 5. pirmsskolas izglītības iestāde ""Čiekuriņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3901901667";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 49. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901854";"Pašvaldība ";"RĪGA"
"Ķekavas novada pirmsskolas izglītības iestāde ""Vāverīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Ķekavas novada pašvaldība";"Nē";"Nē";"4301901945";"Pašvaldība ";"-Nav norādīts-"
"Jūrmalas pirmsskolas izglītības iestāde ""Lācītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Jūrmalas valstspilsētas administrācija";"Nē";"Nē";"2901902124";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 172. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601901942";"Pašvaldība ";"RĪGA"
"Gulbenes 2. pirmsskolas izglītības iestāde ""Rūķītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Gulbenes novada pašvaldība";"Nē";"Nē";"4401901933";"Pašvaldība ";"-Nav norādīts-"
"Priekuļu pirmsskolas izglītības iestāde ""Mežmaliņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Cēsu novada pašvaldība";"Nē";"Nē";"4401901839";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 221. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901776";"Pašvaldība ";"RĪGA"
"Stāķu pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Gulbenes novada pašvaldība";"Nē";"Nē";"4401902010";"Pašvaldība ";"GULBENES NOVADS"
"Rīgas 57. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901968";"Pašvaldība ";"-Nav norādīts-"
"Jūrmalas pirmsskolas izglītības iestāde ""Mārīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Jūrmalas valstspilsētas administrācija";"Nē";"Nē";"2901902127";"Pašvaldība ";"-Nav norādīts-"
"Privātā pirmsskolas izglītības iestāde ""Varavīksne""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""SAULJUMS""";"Nē";"Nē";"3801801952";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Rīgas Grīziņkalna pirmsskola";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601901954";"Pašvaldība ";"-Nav norādīts-"
"Kalnciema pirmsskolas izglītības iestāde ""Mārīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Jelgavas novada pašvaldība";"Nē";"Nē";"4501901891";"Pašvaldība ";"JELGAVAS NOVADS"
"Rīgas 4. pirmsskolas izglītības iestāde ""Avotiņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3801901972";"Pašvaldība ";"RĪGA"
"Mazsalacas pirmsskolas izglītības iestāde ""Dārziņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Valmieras novada pašvaldība";"Nē";"Nē";"4401901990";"Pašvaldība ";"-Nav norādīts-"
"Madlienas pirmsskolas izglītības iestāde ""Taurenītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Ogres novada pašvaldība";"Nē";"Nē";"4401901452";"Pašvaldība ";"OGRES NOVADS"
"Rīgas 148. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901775";"Pašvaldība ";"-Nav norādīts-"
"Ogresgala pirmsskolas izglītības iestāde ""Ābelīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Ogres novada pašvaldība";"Nē";"Nē";"4401901457";"Pašvaldība ";"-Nav norādīts-"
"Saldus pirmsskolas izglītības iestāde ""Pasaciņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Saldus novada pašvaldība";"Nē";"Nē";"4101901611";"Pašvaldība ";"-Nav norādīts-"
"Viļānu pagasta pirmsskolas izglītības iestāde ""Bitīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rēzeknes novada pašvaldība";"Nē";"Nē";"4201901554";"Pašvaldība ";"RĒZEKNES NOVADS"
"Rīgas 160. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901860";"Pašvaldība ";"RĪGA"
"Rīgas 66. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901851";"Pašvaldība ";"-Nav norādīts-"
"Laucienes pirmsskolas izglītības iestāde ""Bitīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Talsu novada pašvaldība";"Nē";"Nē";"4101901585";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 254. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601902071";"Pašvaldība ";"RĪGA"
"Rīgas 97. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601901994";"Pašvaldība ";"-Nav norādīts-"
"Rīgas pirmsskolas izglītības iestāde ""Dzirnaviņas""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3501901934";"Pašvaldība ";"-Nav norādīts-"
"Vangažu pirmsskolas izglītības iestāde ""Jancis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Ropažu novada pašvaldība";"Nē";"Nē";"4301901909";"Pašvaldība ";"INČUKALNA NOVADS"
"Griškānu pirmsskolas izglītības iestāde ""Sprīdītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rēzeknes novada pašvaldība";"Nē";"Nē";"4201901980";"Pašvaldība ";"-Nav norādīts-"
"Liepājas pirmsskolas izglītības iestāde ""Dzintariņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Liepājas Centrālā administrācija";"Nē";"Nē";"3001901779";"Pašvaldība ";"LIEPĀJA"
"Aizkraukles pilsētas pirmsskolas izglītības iestāde ""Auseklītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Aizkraukles novada pašvaldība";"Nē";"Nē";"4501901768";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 80. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3501901756";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 46. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3501901855";"Pašvaldība ";"-Nav norādīts-"
"Ikšķiles pirmsskolas izglītības iestāde ""Urdaviņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Ogres novada pašvaldība";"Nē";"Nē";"4401901447";"Pašvaldība ";"-Nav norādīts-"
"Valkas-Lugažu evaņģēliski luteriskās draudzes pirmsskolas izglītības iestāde ""Gaismiņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"LATVIJAS EVAŅĢĒLISKI LUTERISKĀS BAZNĪCAS VALKAS-LUGAŽU DRAUDZE";"Nē";"Nē";"4401801446";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Rīgas 236. pirmsskolas izglītības iestāde ""Eglīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901825";"Pašvaldība ";"-Nav norādīts-"
"Kandavas pilsētas pirmsskolas izglītības iestāde ""Zīļuks""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Tukuma novada pašvaldība";"Nē";"Nē";"4101901616";"Pašvaldība ";"-Nav norādīts-"
"Babītes pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Mārupes novada pašvaldība";"Nē";"Nē";"4301902018";"Pašvaldība ";"BABĪTES NOVADS"
"Ķeguma pirmsskolas izglītības iestāde ""Gaismiņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Ogres novada pašvaldība";"Nē";"Nē";"4401901456";"Pašvaldība ";"-Nav norādīts-"
"Naujenes pirmsskolas izglītības iestāde ""Rūķītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Augšdaugavas novada pašvaldības Centrālā pārvalde";"Nē";"Nē";"4201901661";"Pašvaldība ";"DAUGAVPILS NOVADS"
"Rīgas pirmsskolas izglītības iestāde ""Annele""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3501901941";"Pašvaldība ";"RĪGA"
"Rīgas pirmsskolas izglītības iestāde ""Kadiķītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3501901757";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 112. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901846";"Pašvaldība ";"RĪGA"
"Burtnieku pirmsskolas izglītības iestāde ""Sienāzītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Valmieras novada pašvaldība";"Nē";"Nē";"4401901992";"Pašvaldība ";"BURTNIEKU NOVADS"
"Rīgas pirmsskolas izglītības iestāde ""Kamolītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3501901758";"Pašvaldība ";"-Nav norādīts-"
"Pirmsskolas izglītības iestāde ""Krimulda""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Siguldas novada pašvaldība";"Nē";"Nē";"4301902028";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 124. pirmsskolas izglītības iestāde ""Dzērvenīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3801901889";"Pašvaldība ";"RĪGA"
"Rīgas 11. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3501901653";"Pašvaldība ";"-Nav norādīts-"
"Branku pirmsskolas izglītības iestāde ""Bitīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Jelgavas novada pašvaldība";"Nē";"Nē";"4501901856";"Pašvaldība ";"OZOLNIEKU NOVADS"
"Rīgas pirmsskolas izglītības iestāde ""Mārdega""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601902600";"Pašvaldība ";"-Nav norādīts-"
"Kristīgā pirmsskola ""Matejs""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Nodibinājums ""KRISTĪGI IZGLĪTOJOŠS BĒRNU UN JAUNIEŠU CENTRS ""MATEJS""""";"Nē";"Nē";"3601802027";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Salaspils novada pašvaldības pirmsskolas izglītības iestāde ""Salaspils 1.pirmsskola""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Salaspils novada pašvaldība";"Nē";"Nē";"4301902662";"Pašvaldība ";"SALASPILS NOVADS"
"Ogres pirmsskolas izglītības iestāde ""Strautiņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Ogres novada pašvaldība";"Nē";"Nē";"1701902564";"Pašvaldība ";"OGRE"
"Privātā pirmsskolas izglītības iestāde ""Pētnieku darbnīca""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""Pētnieku darbnīca""";"Nē";"Nē";"3701802639";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Pirmsskolas izglītības iestāde Jūrmalas privātais bērnudārzs ""GALAKTIKA""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""ZOBENS""";"Nē";"Nē";"2901802609";"Juridiska vai fiziska persona";"JŪRMALA"
"Privātā pirmsskolas izglītības iestāde ""MAZĀ PUPA""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"SIA ""MAZĀ PUPA""";"Nē";"Nē";"3901802736";"Juridiska vai fiziska persona";"RĪGA"
"Privātā pirmsskolas izglītības iestāde ""Kamoliņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"SIA ""Grafias""";"Nē";"Nē";"3701802730";"Juridiska vai fiziska persona";"RĪGA"
"Privātā pirmsskolas izglītības iestāde ""Laiva""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"SIA ""Amruts""";"Nē";"Nē";"4301802747";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Privātā pirmsskolas izglītības iestāde ""Panda""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"SIA ""Bērnudārzs""";"Nē";"Nē";"3701802734";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Privātā pirmsskolas izglītības iestāde ""REZIDENCE LAUMIŅA""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"AL818 SIA";"Nē";"Nē";"3701802764";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Privātā pirmsskolas izglītības iestāde ""Draugi""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""ONRA""";"Nē";"Nē";"4301802763";"Juridiska vai fiziska persona";"STOPIŅU NOVADS"
"Privātā pirmsskolas izglītības iestāde ""Karlson""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""KARLSONS PLUS""";"Nē";"Nē";"3601802761";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Privātā pirmsskolas izglītības iestāde ""DŪDA""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""PROJEKTS PEPIJA""";"Nē";"Nē";"3601802779";"Juridiska vai fiziska persona";"RĪGA"
"Kadagas pirmsskolas izglītības iestāde ""Mežavēji""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Ādažu novada pašvaldība";"Nē";"Nē";"4301902762";"Pašvaldība ";"-Nav norādīts-"
"Rēzeknes pilsētas pirmsskolas izglītības iestāde ""Vinnijs Pūks""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rēzeknes valstspilsētas pašvaldība";"Nē";"Nē";"3101902677";"Pašvaldība ";"RĒZEKNE"
"Privātā pirmsskolas izglītības iestāde ""Lotte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"""Rīgas Franču Skola"" SIA";"Nē";"Nē";"3701802690";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Engures pirmsskolas izglītības iestāde ""Spārīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Tukuma novada pašvaldība";"Nē";"Nē";"4101902664";"Pašvaldība ";"-Nav norādīts-"
"Jelgavas valstspilsētas pašvaldības pirmsskolas izglītības iestāde ""Sprīdītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Jelgavas valstspilsētas pašvaldība";"Nē";"Nē";"2801902669";"Pašvaldība ";"-Nav norādīts-"
"Skrīveru pirmsskolas izglītības iestāde ""Saulēni""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Aizkraukles novada pašvaldība";"Nē";"Nē";"4501902670";"Pašvaldība ";"-Nav norādīts-"
"Privātā pirmsskolas izglītības iestāde ""Burtiņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""Privātā pirmsskolas izglītības iestāde ""Burtiņš""""";"Nē";"Nē";"2901802616";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Rīgas pirmsskolas izglītības iestāde ""Sprīdītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3801902673";"Pašvaldība ";"RĪGA"
"Smiltenes pilsētas pirmsskolas izglītības iestāde ""Pīlādzītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Smiltenes novada pašvaldība";"Nē";"Nē";"4401902699";"Pašvaldība ";"SMILTENE"
"Privātā pirmsskolas izglītības iestāde ""LIESMIŅAS""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"SIA ""EX GRATIA""";"Nē";"Nē";"4301802704";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Privātā pirmsskolas izglītības iestāde ""Zelta Rasa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""Edinburgas Skola""";"Nē";"Nē";"3801802718";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Privātā pirmsskolas izglītības iestāde ""Pumpurdārzs""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"SIA ""PUMPURDĀRZS""";"Nē";"Nē";"4301802679";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Privātā pirmsskolas izglītības iestāde ""PASAKU VALSTĪBA""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"SIA ""LAIK""";"Nē";"Nē";"4301802698";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Ānes pirmsskolas izglītības iestāde ""Saulīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Jelgavas novada pašvaldība";"Nē";"Nē";"4501902621";"Pašvaldība ";"-Nav norādīts-"
"Privātā pirmsskolas izglītības iestāde ""Pūcīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""BĒRNU RADOŠAIS CENTRS PŪCĪTE""";"Nē";"Nē";"3701802709";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Rīgas pirmsskolas izglītības iestāde ""Zvaniņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3801902711";"Pašvaldība ";"-Nav norādīts-"
"Privātā pirmsskolas izglītības iestāde ""Bembi""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""Privātā pirmsskolas izglītības iestāde ""Bembi""""";"Nē";"Nē";"3601802717";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Pirmsskolas attīstības centrs ""Čība""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""ČĪBA""";"Nē";"Nē";"3401802627";"Juridiska vai fiziska persona";"RĪGA"
"Privātā pirmsskolas izglītības iestāde ""Saulītes skoliņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""Remido""";"Nē";"Nē";"3701802700";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Rīgas Bolderājas pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3501902632";"Pašvaldība ";"-Nav norādīts-"
"Rīgas pirmsskolas izglītības iestāde ""Dzilniņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701902598";"Pašvaldība ";"-Nav norādīts-"
"Rīgas pirmsskolas izglītības iestāde ""Blāzmiņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3901902657";"Pašvaldība ";"RĪGA"
"Privātā pirmsskolas izglītības iestāde ""Rūķu nams""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""SIMVA""";"Nē";"Nē";"3701802636";"Juridiska vai fiziska persona";"-Nav norādīts-"
